Protein	IRA2	POP1	RAS21	RAS22	SAP155	SIT4	SSY5	WT
YIR004W	23.1464180858592	23.4933989678005	24.0795390173225	23.3913412570754	22.8456539788	22.9517949705968	22.7031529566764	23.6482078803398
YIR005W	NA	NA	25.0263258900459	24.8064244381758	24.3944600720241	NA	24.9298708505762	25.8790449937204
YIR006C	25.0902464737777	25.7005484068138	26.0246572283033	26.1096562270762	25.9985594747911	26.3984563025851	25.6599194225311	26.6670017249387
YIR008C	24.6370384621284	24.7879192502418	24.8734904192007	24.4950040198816	23.9276411096335	24.330625210309	24.3751866695902	24.9675863339219
YIR012W	26.3844710912189	25.5094365095103	25.7943903375012	24.9817591611155	25.5000239380346	26.3243139671931	26.4569285343024	26.0687395033331
YIR022W	NA	24.62530827428	23.4498942188845	24.7353603730924	24.0449659923406	25.3848880123635	24.6778240337978	24.7744040710335
YIR026C	23.8459643517116	22.8765690416962	23.6763348997114	22.8264811298837	22.7443537205608	24.0293797237219	24.43833066673	24.0227281794062
YIR029W	NA	26.3825905171159	25.4255525015288	26.062318485279	26.0739552952875	25.8269750019693	26.3829168229069	NA
YIR031C	21.9486390142063	22.7472317619806	21.8238203346131	22.3731874350852	22.0461772768972	22.2935333786543	26.6266091116214	22.0405566809813
YIR032C	NA	NA	NA	NA	NA	NA	27.5034471678442	NA
YIR033W	NA	26.400318494891	26.552826635287	NA	26.1717014299975	NA	27.5414064874006	26.1647538493467
YIR034C	23.9258610240541	25.4992419551118	25.2417524241243	24.0523824100368	25.6569974494425	25.0770766516856	25.1218842289274	23.6922778598752
YIR035C	25.4297963893353	25.5367688120436	25.1275496098437	25.0445340605082	26.4147793908404	26.491660012308	25.1905961488398	25.2814814335287
YIR036C	23.0443895496366	23.748321476181	23.6229774206659	24.4721515031873	23.151560423087	24.2881925442693	24.2381238284	24.9566318927572
YIR037W	26.9443619104878	27.0538650811208	27.3801804074407	27.8034819062117	27.229588025641	27.0258343132283	27.8929808351289	27.5873933859778
YIR038C	22.8262875506298	24.8081439190962	24.2692976377368	27.1651267864935	24.8806394659151	25.7110368066844	24.0941159065412	25.4101548175498
YJL001W	26.1529793180604	25.6289206575046	26.1031472598929	26.2815423260221	26.165699778776	26.7654530558631	26.1252027568096	26.7681403211515
YJL002C	24.4425341711855	24.3777323725304	25.0287751829721	24.4623346245233	23.9744591433644	24.2701514722485	24.2079607176232	25.9001549511187
YJL005W	26.2061849389726	26.0947067215794	26.4572318321557	26.233209699229	26.4660389362158	26.3382695504666	NA	26.4313414584733
YJL008C	27.4230266983542	27.0031317531768	26.9560569604585	26.4347334558995	26.3828952860815	26.6736739857235	26.5090186643949	27.3431729358082
YJL010C	24.997751185944	NA	24.1505048945655	NA	NA	NA	23.8189936934286	23.6398276644055
YJL011C	24.8571029793567	24.0969515024695	23.9451356642698	24.4557459203299	23.8683096265976	23.8179997960255	24.2718030909771	25.4097387246137
YJL012C	23.8727392398713	23.1579317331452	24.2035233293041	22.8000508429901	25.6488527524756	26.2656422951417	23.4142757602003	23.7445942181221
YJL014W	27.1957142981333	26.550390372132	26.7464040587828	25.9219536773597	25.9968334641526	26.7346559407605	26.7401264007253	26.9983993368094
YJL020C	24.5314806457825	24.8666325735566	25.2309182028584	25.7661753436747	24.9675619765783	25.6366050686588	24.8847769559507	25.6094429781057
YJL024C	25.295741834615	25.0064699080267	26.1480920717929	25.0075032284512	25.2898063180809	25.4729816216219	26.0267508681258	25.9220757899338
YJL026W	26.8234601660639	27.0627153728738	27.3344180809837	27.2866655755842	26.7438894266195	27.4909566241829	27.2531791673992	27.4007780136034
YJL029C	24.214915899751	NA	23.3646524473311	NA	NA	NA	NA	23.722297479978
YJL030W	24.7384414643109	24.2242119121824	24.1936921041374	24.7077131881699	NA	NA	24.5348738441499	25.1908696874561
YJL033W	24.4388574967684	23.4181897804686	23.6859157884271	22.2840171868287	23.6066999513812	23.4732988431311	24.9544276320408	24.3822547876901
YJL034W	27.7290482250391	27.1217874937175	28.1020337367109	27.2687037100304	27.0440644234766	27.0449841637642	27.419270694525	27.5940101726295
YJL036W	23.8513340580884	24.1594762309164	23.6434343030983	23.5383588698822	24.0066916240872	24.8116318079949	24.2778721566625	23.8261947553441
YJL039C	24.465447730736	24.127469749034	24.1489434112246	24.0186402737945	23.4019376773237	23.6611715988889	25.0014098899558	24.8893887814036
YJL041W	26.0904292324001	25.8839860999824	26.0674214993687	26.2651521298132	26.1066836602091	26.290400952453	25.8510277931759	27.0661603847641
YJL049W	23.2334122025989	23.2467971138074	23.0068545316869	23.506967395626	NA	24.8147059335944	24.9293087524312	23.7344188194575
YJL050W	24.9139008173838	23.9758095310387	24.2579403907999	23.5183085386694	23.7687863031081	24.3846535110135	24.8440005176534	24.9317674720696
YJL052W	24.8036779076144	27.0025339236106	27.6509036226118	27.9156751663061	28.6194829559615	28.8879284390519	23.827309837887	25.6830608617983
YJL053W	22.7592825456162	22.2567110216079	23.0573415617409	22.583094657314	22.5139977164994	22.6124946133497	23.7908153463505	22.7314416103887
YJL054W	24.2781686747637	24.114634521528	24.2892616227267	NA	24.0108977619174	24.1344220594089	24.1911788055353	25.0180639453307
YJL055W	25.4828392367872	26.035726243569	26.1288964408641	25.808394874266	25.6869529885652	26.5611142703373	26.0813696828469	25.9211797313703
YJL056C	25.2040416742692	25.8598944544787	NA	NA	NA	23.4978625752965	NA	NA
YJL060W	24.0028283001981	24.5649173752687	25.0590239088885	24.4342967451174	24.7960095613136	25.1961366904375	26.9770610507806	25.4851070874965
YJL061W	23.5896914090574	22.1034490280604	22.0495145079345	21.7265416620766	21.7565426244447	22.4963813901524	22.9679565063118	23.2240504382543
YJL063C	22.5660316160166	23.077461571213	22.403178698286	23.1428818036227	20.108060732416	23.2021867656584	22.2493160750833	24.4808634156667
YJL065C	NA	NA	24.4876368953783	NA	24.4641717183962	NA	NA	24.5536687852115
YJL066C	22.4125379661241	23.4768536080927	23.2880275031372	24.7430343269514	24.1570557965573	24.642206738748	23.0478164218015	23.2669609404956
YJL068C	25.3816165804972	26.5965196880514	26.245120490595	26.9386406030644	25.606690967141	26.614828227346	25.5961130821107	26.672518797604
YJL069C	24.9090115050639	23.3545743027123	24.3119691427761	23.2584886391738	23.414650348403	23.9729697846027	25.0580823307764	24.0927001943045
YJL074C	22.6305601549925	22.4183908454103	22.6546304317337	22.694573832713	21.5692763920629	22.905303068671	22.2617901864168	23.6793046297075
YJL076W	22.7781915717223	23.3935819427402	23.0875501516751	23.8367967176306	23.4536161697469	23.7625281772461	22.8809876575789	24.4430082568985
YJL080C	27.5597720943522	27.3790725040526	27.3788936215668	27.5175686688392	27.0618279519256	27.427459289619	27.0045643743893	28.0680744051665
YJL081C	23.4449442865612	24.2349097757599	23.7524021064412	24.4025274367329	23.8122240712258	23.7290832547577	23.0549438744768	24.4727915748878
YJL082W	NA	NA	25.0528587342775	NA	NA	24.0250485202593	24.331879352949	23.1014425260568
YJL083W	26.3503210241305	26.6743108569276	24.9030769348475	25.6822447804828	25.0722150187774	24.7800500042681	25.6989281903914	NA
YJL084C	27.9126340245057	26.9181339126982	28.2966489487994	27.2867648746519	28.06506240891	26.8760030575396	27.7951219102918	28.458460633977
YJL085W	25.0406754649286	NA	26.0046774803981	26.7368884225089	26.2439606729092	NA	25.8826858648191	25.7146642575924
YJL087C	24.8004702387103	24.1433539971204	23.2798340934997	23.0387854843401	NA	21.8120268020416	22.7936256416155	23.155750376598
YJL088W	23.7644711951064	26.3016544927893	25.8580817079839	23.38425188671	25.0531575925394	NA	23.6061054211304	23.651828413308
YJL095W	24.7163561857616	25.2607660820771	26.3104878795085	26.7479984862763	27.0033142114436	27.09156240978	25.9338215619268	25.9581375620569
YJL096W	23.6920652093437	24.6501448397745	23.3641524212086	25.8570764105837	24.895046339836	26.3411308017105	23.6713179424124	24.7555082975203
YJL098W	24.9265274698412	24.8952053069433	24.0984785978645	23.625426213883	25.1239648397863	25.0049069385576	24.5832512898994	25.461621564671
YJL101C	23.9825306716991	22.8162734430484	23.8165980769354	22.5026679037119	23.4076394041691	24.5039655179039	24.0865921779126	24.1797006345617
YJL104W	24.581467547443	24.6937562235185	25.6782352251519	24.1093733174736	23.7714064098455	24.5841400176767	23.5311300346552	25.2525888903318
YJL109C	24.2596667070254	22.5278448919431	23.5536805484492	NA	22.8263415503172	23.4577441331041	23.9367547702272	23.2135435214499
YJL111W	26.1729716211028	25.5381748008559	25.7079031089775	24.8513724565069	24.9049339893633	25.5975155316779	25.6689659469576	26.4579854614851
YJL112W	23.4289313939968	23.9591041585702	23.284391889455	23.9249751859815	23.6325149483758	23.9635844831741	22.6277158464755	23.7593834266986
YJL115W	24.3961526295906	25.353448820312	25.2133358014473	24.8330999113151	24.8110968404382	25.1203619388684	24.2030601571406	25.0579958414175
YJL117W	23.7963047844407	23.1227425123784	23.4164696448207	22.1510505549991	23.1271034008035	23.5625349873666	24.2223173859833	23.1074249506531
YJL121C	26.1373650363461	25.9012855343349	26.0822717920365	25.9908147885768	26.0740597135273	25.6978521792386	25.8097168172692	26.7088953862803
YJL122W	25.8677332403634	23.9513976210934	25.4613035877999	24.3554128437863	23.9720631691488	24.937792076291	24.5697486331865	26.191772440062
YJL123C	25.5417889050058	26.0095547941881	25.4228581016224	26.3625270217521	26.0042698294575	26.8348526087337	25.2770867342473	26.0507800665117
YJL124C	23.0225095202849	23.4337928578392	23.2828757257672	24.503511392496	22.9207070238243	23.0938639501022	23.5441790114307	24.7858356116747
YJL125C	23.3445437354968	23.9795287315486	24.0188039611567	23.4963295788636	22.8246150937927	24.176104635447	24.6071621668515	24.4813751253059
YJL128C	23.5018906774975	23.1925751470775	23.0132085846057	23.8485953694314	23.2456193956865	23.7918036097977	23.3598925252574	24.0601284495642
YJL130C	25.9637951308832	25.6721315528249	25.9628006332284	25.4733409176229	25.1767800629343	25.9354791384454	25.9214270123707	26.3082973905596
YJL133C-A	NA	23.7496351570273	NA	23.2080240583744	23.2248938929977	24.8336060074798	NA	23.7247519423081
YJL136C	31.6778681863113	31.8037205314828	31.5206114396523	31.5311195220242	31.1757777624738	31.3315924067107	31.6519461859302	31.3931192898735
YJL140W	25.6054422340137	25.9009483570008	25.609028064098	25.698428339679	25.9269308794007	25.9455986666461	25.8386937109923	26.7067660144159
YJL141C	25.0576025296919	25.2776767199167	25.2113177873582	25.0248687903633	24.8982765667124	25.8836568333591	24.7516354510379	25.8149955121939
YJL145W	25.4311309362472	23.0391583630221	24.6848782783038	23.7337635197154	22.9072551372497	24.0242857836746	26.0254190797131	24.6010075570124
YJL146W	NA	23.6296953604584	NA	NA	23.4730239404938	25.3403985743753	23.4536744829583	NA
YJL148W	26.7840509946938	26.0706114186824	25.8276239189489	26.1889214883263	25.9531385497179	25.9563102161984	26.1689503501803	26.5380841779073
YJL151C	23.4314967401005	24.4041534128772	23.6446379318849	23.1379877578193	23.716453119071	22.9726917963316	23.5344854379983	22.2912476218999
YJL153C	NA	24.1856773288913	24.4253041134258	25.4911037600556	24.3175369068256	24.7846155865204	24.2789152463939	NA
YJL158C	27.2322517510098	26.9546934710504	27.3140453879184	27.3972402632882	25.9089441421007	27.3906856399813	27.7149689038888	27.3451924823375
YJL159W	23.2277169673443	NA	NA	NA	NA	25.5710761056743	24.3395703972074	25.722032650609
YJL164C	NA	25.0659738076531	NA	25.955850455476	NA	25.7906339996963	NA	24.8760434960662
YJL165C	24.0459147994096	24.5698763909306	24.7130487211935	24.0448662301118	NA	25.5749340276594	NA	24.9024971881677
YJL166W	25.7364511826437	19.9035844294006	25.2474942901753	18.974564194093	19.6534352180497	26.8199682772882	25.4490387242988	24.9979442187477
YJL167W	27.0236208403418	26.7846913496343	27.0147637930523	26.6153495164298	26.4245926252614	27.4316712574294	27.5075830446221	27.2787324287377
YJL168C	23.6157489541961	23.8323498330627	23.204680038668	23.0452936717232	23.2171116173742	23.2227788603428	23.2860827990832	24.1867521723207
YJL171C	25.9412106437205	26.2323941895675	26.7970690797776	25.9703273120501	26.0409555740315	27.5538434087603	26.4815184200968	26.0224218214419
YJL172W	25.6503143722135	25.8228111404444	26.4525282163923	26.0016065478949	25.3907236943865	26.0696127371811	27.9859853787774	26.518793236655
YJL173C	26.4056823160808	26.5797420702214	27.3044084952708	26.6807352048481	26.8456411704476	26.9005219179092	26.4924985875694	27.2550295227689
YJL174W	26.3850710792022	26.2484136199613	26.4109484185466	25.6652088453168	26.0067675902975	26.4323433391626	27.0768729899187	26.3889482079479
YJL176C	23.1793012124782	24.1712164873265	22.8960528361949	23.4989606531461	23.7042684120023	23.5296325804418	23.6819446059042	24.6037137134727
YJL177W	30.9509723395377	31.4545726767879	30.8903648493044	31.1054339356538	30.7166063760046	30.7258911774015	30.7497314008743	31.1400233960382
YJL178C	24.2908559633064	24.0927843493949	23.9823457401932	24.096173039419	NA	24.3870566563243	24.4515704136821	25.5822241937624
YJL179W	25.085987680688	24.9120941096587	24.9549541180807	25.3209089784951	25.0244810488804	24.9864991964188	25.1217372997414	26.081097179125
YJL180C	26.3094346854548	23.1497108009917	25.7432512012754	22.4649028915494	26.0462971853502	23.1249429526152	22.4599245886285	23.7740666792982
YJL183W	22.7564025973528	22.7516752541863	22.8306244454322	22.6603270203221	22.4923382866223	24.5577723738596	23.9109116632776	24.4056253808082
YJL184W	23.6359520830719	24.608284958029	23.6180831267469	24.2309060592367	24.7942581733425	24.2800029584203	24.318257978057	24.4859695527533
YJL186W	24.7079958025833	23.9893201335706	24.226349720038	NA	23.9967085612477	24.7903944883672	24.3095086481846	25.542715691695
YJL189W	29.0723767596538	29.0636243937924	29.0587765012106	29.1547179685145	29.0404106248146	29.3696172199311	29.4943629884719	29.6478300698636
YJL191W	28.1679061245139	28.4432170813684	27.7211762084323	27.6881432532688	27.6858254904611	29.5701387771356	29.0351586073591	28.8415525181593
YJL192C	24.4349323217315	24.8198238308007	24.5770890842157	24.773816518038	NA	24.9933210472187	NA	25.1050175136228
YJL196C	23.7945043385064	NA	NA	NA	NA	NA	NA	24.4532091862772
YJL197W	24.5264247934383	24.0452608589572	24.4727714406074	24.412173688703	23.9980236116804	24.6645560462166	23.9063073692214	24.2224728274172
YJL198W	24.0097422967504	24.1261263695476	24.8234504852638	24.0871784445494	24.7499987069101	24.2879040810028	25.1784231038192	25.3517665284476
YJL200C	25.7665009527891	26.7462330137921	25.487234951882	24.9634699601558	26.1156456077854	25.8371162415	25.9431036269117	25.5070005480772
YJL201W	NA	NA	23.7265441728195	NA	NA	24.1116667490301	24.1264084166502	23.6652182659028
YJL203W	NA	25.3144256662829	NA	25.8089987170507	24.2985174306804	NA	NA	26.793749288453
YJL208C	24.4616430848424	24.8930597518062	24.7397434945215	24.701949472123	24.6805644085662	25.5195290503015	24.9479437428189	25.3389470703282
YJL217W	26.256487227347	26.1873815114765	26.2389709050776	25.6646811191839	25.7674626011664	27.1678411391373	25.5659679310285	25.6576870566473
YJL218W	23.6039357258228	23.1555002611233	23.7684919757609	24.293693154481	23.1777436340105	23.9271182284571	23.8800513472908	NA
YJR001W	NA	22.633019193449	22.4059379788121	22.3228593879189	22.2068492465257	23.4368996109103	24.265453225962	23.4684722497742
YJR002W	24.6131597342305	23.822855982838	24.0766129290076	23.8487140765477	24.096680978972	23.6777766278417	23.4673481704271	24.7866620999814
YJR003C	25.1210092538756	NA	NA	24.801373697384	25.1633093066285	25.2887998371803	24.6884818955865	25.1901703215707
YJR006W	NA	25.3505406037133	24.8366642374765	26.3104442205182	26.9180860596977	24.7690545701907	NA	24.00951709615
YJR007W	26.7018562632143	26.6258748589063	26.5759439683209	26.3277879697793	25.7541525033745	25.987471728338	26.9793603688148	27.0058839217512
YJR008W	NA	23.2733939118966	23.2321081087686	25.4280946103286	NA	24.3572724755151	NA	NA
YJR009C	27.3639661866458	26.1197876672214	27.1725199156472	26.4564910561258	28.6683231004748	28.687513959688	26.7846904824327	26.8335039958729
YJR010C-A	NA	NA	24.0466856683442	NA	NA	NA	24.6681905650091	24.1286498398737
YJR010W	22.8588166712666	21.7842131510696	23.1332157629082	23.5529476354824	23.2731034201858	22.753056148316	27.2748186811131	22.0836343548867
YJR014W	25.3127620213946	25.6063248719641	25.0794433812659	24.8436976615962	24.3487103781032	24.830111101888	25.3691811958713	25.4135287236579
YJR016C	26.7426013496875	27.5668864751053	26.4855681593185	27.0424360720054	27.0719959274345	26.0269931066915	26.919882367252	27.4804843801114
YJR017C	24.3927279557494	25.1216008290541	25.2007911632002	25.3841317148101	25.5142229593324	25.7444548270209	25.0775323275839	25.0417177140763
YJR019C	NA	NA	25.1096506607864	NA	25.8446539939374	26.8181914259811	NA	24.9322614064091
YJR022W	24.7282179415094	23.9752627759381	24.1013356334244	24.5096484615252	23.9924434993593	24.7719061815868	24.7092638397021	24.2084984951721
